"TOA5","TrailerWLEF","CR3000","8727","CR3000.Std.27","CPU:TRAILER_V1.CR3","26780","fastData"
"TIMESTAMP","RECORD","top_co2","top_h20","top_t","mid_co2","mid_h20","mid_t","bot_co2","bot_h20","bot_t","top_t2","mid_t2","bot_t2","top_p","mid_p","bot_p"
"TS","RN","volts","volts","C","volts","volts","C","volts","volts","C","C","C","C","kPa","kPa","kPa"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2014-01-13 19:48:13",318,-457.9,-909,-11.94,-1489,-1900,-27.07,-2130,-2417,-20.99,-99,-50.16,-33.06,-29.75,-29.66,-30.67
"2014-01-13 19:48:13.1",319,-458.1,-909,-11.94,-1489,-1900,-27.07,-2140,-2424,-21.19,-99.1,-50.58,-33.67,-31.25,-30.84,-31.29
"2014-01-13 19:48:13.2",320,-458.1,-909,-11.94,-1489,-1900,-27.07,-2150,-2431,-21.39,-99.1,-50.97,-34.28,-32.71,-32.02,-31.94
"2014-01-13 19:48:13.3",321,-458.3,-909,-11.94,-1489,-1900,-27.07,-2160,-2438,-21.59,-99.1,-51.33,-34.87,-34.15,-33.2,-32.62
"2014-01-13 19:48:13.4",322,-458.4,-909,-11.94,-1489,-1900,-27.07,-2170,-2445,-21.79,-99.2,-51.67,-35.44,-35.56,-34.37,-33.32
"2014-01-13 19:48:13.5",323,-457.9,-909,-11.94,-1489,-1900,-27.07,-2180,-2452,-21.99,-99.3,-51.98,-36.01,-36.94,-35.53,-34.04
"2014-01-13 19:48:13.6",324,-458.1,-909,-11.94,-1489,-1900,-27.07,-2190,-2459,-22.18,-99.4,-52.3,-36.55,-38.29,-36.69,-34.78
"2014-01-13 19:48:13.7",325,-458.1,-909,-11.94,-1489,-1900,-27.07,-2199,-2466,-22.38,-99.5,-52.57,-37.09,-39.63,-37.84,-35.54
"2014-01-13 19:48:13.8",326,-458.1,-909,-11.94,-1489,-1900,-27.07,-2209,-2473,-22.57,-99.6,-52.85,-37.6,-40.93,-38.98,-36.31
"2014-01-13 19:48:13.9",327,-458.1,-909,-11.94,-1489,-1900,-27.07,-2219,-2480,-22.77,-99.8,-53.11,-38.11,-42.22,-40.11,-37.1
"2014-01-13 19:48:14",328,-458.3,-909,-11.94,-1489,-1900,-27.07,-2228,-2487,-22.96,-100,-53.36,-38.61,-43.48,-41.24,-37.91
"2014-01-13 19:48:14.1",329,-458.3,-909,-11.94,-1489,-1900,-27.07,-2238,-2494,-23.15,-100.2,-53.59,-39.1,-44.72,-42.35,-38.73
"2014-01-13 19:48:14.2",330,-458.3,-909,-11.94,-1489,-1900,-27.08,-2247,-2501,-23.33,-100.4,-53.82,-39.56,-45.94,-43.46,-39.55
"2014-01-13 19:48:14.3",331,-458.3,-909,-11.94,-1490,-1900,-27.07,-2256,-2508,-23.52,-100.6,-54.05,-40.02,-47.14,-44.56,-40.4
"2014-01-13 19:48:14.4",332,-457.9,-909,-11.94,-1490,-1900,-27.07,-2265,-2515,-23.7,-100.8,-54.26,-40.47,-48.33,-45.65,-41.25
"2014-01-13 19:48:14.5",333,-457.9,-909,-11.94,-1490,-1900,-27.07,-2274,-2522,-23.88,-101,-54.48,-40.89,-49.5,-46.73,-42.1
"2014-01-13 19:48:14.6",334,-458.1,-909,-11.94,-1490,-1900,-27.07,-2283,-2529,-24.05,-101.2,-54.68,-41.33,-50.64,-47.8,-42.97
"2014-01-13 19:48:14.7",335,-457.9,-909,-11.95,-1490,-1900,-27.07,-2292,-2536,-24.22,-101.5,-54.88,-41.73,-51.78,-48.86,-43.84
"2014-01-13 19:48:14.8",336,-458.1,-909,-11.95,-1490,-1900,-27.07,-2300,-2542,-24.39,-101.7,-55.08,-42.13,-52.9,-49.91,-44.72
"2014-01-13 19:48:14.9",337,-457.9,-909,-11.95,-1490,-1900,-27.07,-2309,-2549,-24.56,-101.9,-55.27,-42.51,-54,-50.95,-45.6
"2014-01-13 19:48:15",338,-458.1,-909,-11.95,-1490,-1900,-27.07,-2317,-2555,-24.72,-102.1,-55.45,-42.89,-55.09,-51.99,-46.49
"2014-01-13 19:48:15.1",339,-457.9,-909,-11.94,-1490,-1900,-27.07,-2325,-2561,-23.77,-54.4,4.523,-42.73,-55.74,-52.65,-47.27
"2014-01-13 19:48:15.2",340,-458.1,-909,-11.94,-1490,-1900,-27.07,-2274,-2526,-22.87,-81.3,0.672,1.925,-46.13,-51.62,-47.49
"2014-01-13 19:48:15.3",341,-458.3,-909,-11.94,-1490,-1899,-27.07,-2225,-2493,-22.1,-95.7,-2.629,-0.638,18.02,-0.669,-41.67
"2014-01-13 19:48:15.4",342,-458.3,-909,-11.94,-1490,-1900,-27.07,-2185,-2465,-21.44,-103.6,-5.668,-3.018,16.97,-1.374,-37.71
"2014-01-13 19:48:15.5",343,-458.1,-909,-11.94,-1490,-1900,-27.07,-2150,-2441,-20.88,-107.2,-8.82,-5.273,15.8,-2.135,-37.05
"2014-01-13 19:48:15.6",344,-458.1,-909,-11.94,-1490,-1900,-27.07,-2121,-2421,-20.4,-108.1,-12.06,-7.413,14.48,-2.945,-31.44
"2014-01-13 19:48:15.7",345,-458.3,-909,-11.94,-1490,-1900,-27.08,-2098,-2405,-20,-107.7,-15.26,-9.43,12.99,-3.808,-30.11
"2014-01-13 19:48:15.8",346,-458.4,-909,-11.94,-1490,-1900,-27.08,-2078,-2391,-19.67,-106.8,-18.4,-11.29,11.34,-4.711,-29.08
"2014-01-13 19:48:15.9",347,-458.4,-909,-11.94,-1490,-1900,-27.07,-2062,-2380,-19.41,-105.7,-21.43,-13.04,9.54,-5.653,-28.3
"2014-01-13 19:48:16",348,-458.4,-909,-11.95,-1490,-1900,-27.08,-2050,-2371,-19.21,-104.6,-24.33,-14.62,7.621,-6.635,-27.7
"2014-01-13 19:48:16.1",349,-458.4,-909,-11.95,-1490,-1900,-27.07,-2041,-2365,-19.05,-103.6,-27.06,-16.07,5.618,-7.643,-27.22
"2014-01-13 19:48:16.2",350,-458.4,-909,-11.95,-1490,-1900,-27.07,-2034,-2360,-18.94,-102.7,-29.62,-17.51,3.557,-8.69,-26.85
"2014-01-13 19:48:16.3",351,-458.6,-909,-11.95,-1490,-1900,-27.08,-2030,-2357,-18.88,-101.9,-31.98,-18.94,1.449,-9.76,-26.55
"2014-01-13 19:48:16.4",352,-458.4,-909,-11.95,-1490,-1900,-27.08,-2028,-2355,-18.85,-101.4,-34.15,-20.34,-0.669,-10.84,-26.33
"2014-01-13 19:48:16.5",353,-458.3,-909,-11.95,-1490,-1900,-27.08,-2027,-2353,-18.85,-100.9,-36.1,-21.6,-2.787,-11.96,-26.18
"2014-01-13 19:48:16.6",354,-458.4,-909,-11.95,-1490,-1900,-27.07,-2028,-2354,-18.89,-100.5,-37.85,-22.63,-4.874,-13.09,-26.1
"2014-01-13 19:48:16.7",355,-458.3,-909,-11.95,-1490,-1900,-27.08,-2031,-2355,-18.96,-100.2,-39.42,-23.55,-6.93,-14.23,-26.1
"2014-01-13 19:48:16.8",356,-458.4,-909,-11.95,-1490,-1900,-27.08,-2035,-2357,-19.04,-99.9,-40.82,-24.4,-8.94,-15.39,-26.15
"2014-01-13 19:48:16.9",357,-458.4,-909,-11.95,-1490,-1900,-27.08,-2039,-2359,-19.15,-99.7,-42.08,-25.21,-10.91,-16.56,-26.27
"2014-01-13 19:48:17",358,-458.4,-909,-11.95,-1490,-1900,-27.08,-2045,-2362,-19.27,-99.5,-43.22,-26.03,-12.83,-17.74,-26.43
"2014-01-13 19:48:17.1",359,-458.3,-909,-11.95,-1490,-1900,-27.08,-2051,-2366,-19.4,-99.4,-44.23,-26.8,-14.71,-18.92,-26.66
"2014-01-13 19:48:17.2",360,-458.4,-909,-11.95,-1490,-1900,-27.08,-2059,-2370,-19.55,-99.3,-45.16,-27.57,-16.54,-20.11,-26.94
"2014-01-13 19:48:17.3",361,-458.4,-909,-11.95,-1490,-1900,-27.08,-2066,-2375,-19.71,-99.2,-45.98,-28.32,-18.34,-21.31,-27.27
"2014-01-13 19:48:17.4",362,-458.4,-909,-11.95,-1490,-1900,-27.08,-2074,-2380,-19.88,-99.1,-46.75,-29.05,-20.09,-22.5,-27.64
"2014-01-13 19:48:17.5",363,-458.4,-909,-11.95,-1490,-1900,-27.08,-2083,-2386,-20.05,-99.1,-47.45,-29.75,-21.79,-23.7,-28.06
"2014-01-13 19:48:17.6",364,-458.3,-909,-11.95,-1490,-1900,-27.08,-2092,-2392,-20.24,-99.1,-48.08,-30.45,-23.47,-24.9,-28.52
"2014-01-13 19:48:17.7",365,-458.1,-909,-11.95,-1490,-1900,-27.08,-2101,-2398,-20.42,-99,-48.67,-31.12,-25.1,-26.1,-29.01
"2014-01-13 19:48:17.8",366,-458.3,-909,-11.95,-1490,-1900,-27.08,-2111,-2404,-20.61,-99,-49.2,-31.79,-26.69,-27.29,-29.54
"2014-01-13 19:48:17.9",367,-458.3,-909,-11.95,-1490,-1900,-27.08,-2121,-2411,-20.81,-99,-49.69,-32.43,-28.25,-28.49,-30.11
"2014-01-13 19:48:18",368,-457.9,-909,-11.95,-1490,-1900,-27.08,-2130,-2418,-21,-99.1,-50.14,-33.06,-29.78,-29.67,-30.7
"2014-01-13 19:48:18.1",369,-457.9,-909,-11.95,-1490,-1901,-27.08,-2140,-2424,-21.2,-99.1,-50.57,-33.68,-31.28,-30.86,-31.32
"2014-01-13 19:48:18.2",370,-457.9,-909,-11.94,-1490,-1900,-27.08,-2150,-2431,-21.4,-99.1,-50.96,-34.27,-32.74,-32.04,-31.97
"2014-01-13 19:48:18.3",371,-457.8,-909,-11.94,-1490,-1900,-27.08,-2160,-2438,-21.6,-99.2,-51.32,-34.87,-34.17,-33.22,-32.65
"2014-01-13 19:48:18.4",372,-458.1,-909,-11.94,-1490,-1900,-27.08,-2170,-2445,-21.8,-99.2,-51.66,-35.44,-35.59,-34.39,-33.35
"2014-01-13 19:48:18.5",373,-458.1,-909,-11.94,-1490,-1901,-27.08,-2180,-2452,-22,-99.3,-51.98,-36.01,-36.97,-35.55,-34.06
"2014-01-13 19:48:18.6",374,-458.1,-909,-11.94,-1490,-1901,-27.08,-2190,-2460,-22.19,-99.4,-52.29,-36.55,-38.33,-36.71,-34.8
"2014-01-13 19:48:18.7",375,-458.3,-909,-11.94,-1490,-1900,-27.08,-2200,-2467,-22.39,-99.5,-52.57,-37.08,-39.66,-37.86,-35.57
"2014-01-13 19:48:18.8",376,-458.3,-909,-11.94,-1490,-1901,-27.08,-2210,-2474,-22.58,-99.7,-52.85,-37.61,-40.96,-39,-36.34
"2014-01-13 19:48:18.9",377,-458.1,-909,-11.94,-1490,-1900,-27.09,-2219,-2481,-22.77,-99.8,-53.1,-38.12,-42.25,-40.14,-37.13
"2014-01-13 19:48:19",378,-457.9,-909,-11.94,-1490,-1901,-27.09,-2229,-2488,-22.96,-100,-53.35,-38.61,-43.51,-41.26,-37.93
"2014-01-13 19:48:19.1",379,-458.1,-909,-11.94,-1490,-1901,-27.08,-2238,-2495,-23.15,-100.2,-53.59,-39.09,-44.75,-42.38,-38.75
"2014-01-13 19:48:19.2",380,-457.8,-909,-11.94,-1490,-1901,-27.09,-2248,-2502,-23.34,-100.4,-53.82,-39.56,-45.98,-43.48,-39.59
"2014-01-13 19:48:19.3",381,-457.9,-909,-11.94,-1490,-1900,-27.08,-2257,-2509,-23.52,-100.6,-54.05,-40.02,-47.18,-44.58,-40.42
"2014-01-13 19:48:19.4",382,-458.1,-909,-11.94,-1490,-1900,-27.08,-2266,-2516,-23.7,-100.8,-54.26,-40.46,-48.36,-45.67,-41.28
"2014-01-13 19:48:19.5",383,-457.9,-909,-11.94,-1490,-1901,-27.08,-2275,-2523,-23.88,-101,-54.48,-40.9,-49.53,-46.75,-42.13
"2014-01-13 19:48:19.6",384,-458.1,-909,-11.94,-1490,-1901,-27.09,-2284,-2529,-24.06,-101.2,-54.68,-41.32,-50.68,-47.82,-43
"2014-01-13 19:48:19.7",385,-457.9,-909,-11.94,-1490,-1901,-27.09,-2292,-2536,-24.23,-101.5,-54.88,-41.73,-51.81,-48.89,-43.87
"2014-01-13 19:48:19.8",386,-457.9,-909,-11.94,-1490,-1901,-27.09,-2301,-2543,-24.4,-101.7,-55.07,-42.14,-52.93,-49.94,-44.75
"2014-01-13 19:48:19.9",387,-458.1,-909,-11.94,-1490,-1901,-27.09,-2309,-2549,-24.56,-101.9,-55.26,-42.52,-54.04,-50.98,-45.63
"2014-01-13 19:48:20",388,-458.3,-909,-11.94,-1490,-1901,-27.09,-2318,-2556,-24.73,-102.1,-55.44,-42.89,-55.13,-52.01,-46.52
"2014-01-13 19:48:20.1",389,-458.4,-909,-11.94,-1490,-1901,-27.09,-2326,-2562,-24.89,-102.3,-55.62,-43.25,-56.2,-53.04,-47.42
"2014-01-13 19:48:20.2",390,-457.9,-909,-11.94,-1489,-1901,-27.09,-2333,-2568,-23.93,-54.58,4.517,-42.96,-56.84,-53.69,-48.19
"2014-01-13 19:48:20.3",391,-458.1,-909,-11.94,-1489,-1901,-27.08,-2282,-2533,-23.02,-81.5,0.684,1.931,-46.85,-52.62,-48.41
"2014-01-13 19:48:20.4",392,-457.8,-909,-11.94,-1489,-1900,-27.08,-2233,-2499,-22.24,-96,-2.612,-0.638,18.03,-0.669,-42.3
"2014-01-13 19:48:20.5",393,-457.9,-909,-11.94,-1489,-1900,-27.08,-2192,-2471,-21.58,-103.9,-5.645,-3.018,16.97,-1.382,-38.18
"2014-01-13 19:48:20.6",394,-457.9,-909,-11.94,-1489,-1900,-27.08,-2157,-2447,-21.01,-107.4,-8.81,-5.284,15.79,-2.14,-37.39
"2014-01-13 19:48:20.7",395,-457.8,-909,-11.94,-1489,-1900,-27.08,-2128,-2427,-20.53,-108.2,-12.05,-7.424,14.47,-2.954,-31.71
"2014-01-13 19:48:20.8",396,-457.8,-909,-11.94,-1489,-1900,-27.08,-2104,-2410,-20.12,-107.8,-15.26,-9.44,12.97,-3.817,-30.34
"2014-01-13 19:48:20.9",397,-457.6,-909,-11.94,-1489,-1900,-27.08,-2084,-2396,-19.79,-106.9,-18.4,-11.33,11.31,-4.724,-29.29
"2014-01-13 19:48:21",398,-457.4,-909,-11.94,-1489,-1900,-27.08,-2068,-2385,-19.53,-105.8,-21.43,-13.07,9.5,-5.666,-28.49
"2014-01-13 19:48:21.1",399,-457.6,-909,-11.94,-1489,-1900,-27.08,-2055,-2376,-19.32,-104.6,-24.33,-14.65,7.577,-6.653,-27.87
"2014-01-13 19:48:21.2",400,-457.6,-909,-11.94,-1489,-1900,-27.08,-2046,-2369,-19.16,-103.6,-27.06,-16.1,5.57,-7.665,-27.39
"2014-01-13 19:48:21.3",401,-457.6,-909,-11.94,-1489,-1900,-27.08,-2039,-2364,-19.05,-102.7,-29.63,-17.54,3.491,-8.71,-27.01
"2014-01-13 19:48:21.4",402,-457.6,-909,-11.94,-1490,-1900,-27.08,-2035,-2361,-18.98,-102,-32,-18.98,1.382,-9.78,-26.71
"2014-01-13 19:48:21.5",403,-457.8,-909,-11.94,-1490,-1900,-27.08,-2032,-2358,-18.95,-101.4,-34.17,-20.37,-0.744,-10.88,-26.49
"2014-01-13 19:48:21.6",404,-457.8,-909,-11.94,-1490,-1900,-27.08,-2032,-2357,-18.95,-100.9,-36.13,-21.65,-2.875,-11.99,-26.33
"2014-01-13 19:48:21.7",405,-457.8,-909,-11.94,-1490,-1900,-27.08,-2033,-2357,-18.98,-100.5,-37.87,-22.71,-4.975,-13.12,-26.26
"2014-01-13 19:48:21.8",406,-457.6,-909,-11.94,-1490,-1900,-27.08,-2035,-2358,-19.04,-100.2,-39.43,-23.62,-7.036,-14.27,-26.24
"2014-01-13 19:48:21.9",407,-457.6,-909,-11.94,-1490,-1900,-27.08,-2039,-2360,-19.12,-100,-40.84,-24.48,-9.05,-15.43,-26.3
"2014-01-13 19:48:22",408,-457.8,-909,-11.94,-1489,-1900,-27.08,-2043,-2363,-19.23,-99.7,-42.1,-25.31,-11.03,-16.6,-26.42
"2014-01-13 19:48:22.1",409,-458.1,-909,-11.94,-1490,-1900,-27.08,-2049,-2366,-19.34,-99.6,-43.23,-26.11,-12.95,-17.78,-26.59
"2014-01-13 19:48:22.2",410,-457.9,-909,-11.94,-1490,-1900,-27.08,-2055,-2369,-19.48,-99.4,-44.26,-26.89,-14.84,-18.96,-26.81
"2014-01-13 19:48:22.3",411,-457.9,-909,-11.94,-1490,-1900,-27.08,-2062,-2374,-19.62,-99.3,-45.18,-27.65,-16.67,-20.16,-27.09
"2014-01-13 19:48:22.4",412,-457.8,-909,-11.94,-1490,-1900,-27.08,-2070,-2379,-19.78,-99.2,-46.01,-28.38,-18.47,-21.35,-27.42
"2014-01-13 19:48:22.5",413,-457.9,-909,-11.94,-1490,-1900,-27.08,-2078,-2384,-19.94,-99.2,-46.77,-29.12,-20.22,-22.56,-27.79
"2014-01-13 19:48:22.6",414,-457.8,-909,-11.94,-1490,-1900,-27.08,-2087,-2389,-20.12,-99.1,-47.47,-29.83,-21.93,-23.76,-28.2
"2014-01-13 19:48:22.7",415,-457.8,-909,-11.94,-1490,-1900,-27.08,-2096,-2395,-20.3,-99.1,-48.11,-30.52,-23.61,-24.95,-28.66
"2014-01-13 19:48:22.8",416,-457.6,-909,-11.94,-1490,-1900,-27.08,-2105,-2401,-20.48,-99.1,-48.69,-31.19,-25.24,-26.15,-29.16
"2014-01-13 19:48:22.9",417,-457.6,-909,-11.94,-1490,-1900,-27.08,-2114,-2408,-20.67,-99.1,-49.21,-31.86,-26.84,-27.35,-29.69
"2014-01-13 19:48:23",418,-457.6,-909,-11.94,-1490,-1900,-27.08,-2124,-2414,-20.86,-99.1,-49.71,-32.5,-28.4,-28.55,-30.25
"2014-01-13 19:48:23.1",419,-457.4,-909,-11.94,-1490,-1900,-27.08,-2133,-2420,-21.06,-99.1,-50.16,-33.13,-29.93,-29.74,-30.84
"2014-01-13 19:48:23.2",420,-457.6,-909,-11.94,-1490,-1900,-27.08,-2143,-2427,-21.25,-99.1,-50.59,-33.75,-31.43,-30.93,-31.47
"2014-01-13 19:48:23.3",421,-457.6,-909,-11.94,-1490,-1900,-27.08,-2153,-2434,-21.45,-99.1,-50.98,-34.35,-32.89,-32.11,-32.12
"2014-01-13 19:48:23.4",422,-457.4,-909,-11.94,-1490,-1900,-27.08,-2163,-2441,-21.65,-99.2,-51.34,-34.94,-34.33,-33.29,-32.79
"2014-01-13 19:48:23.5",423,-457.6,-909,-11.94,-1490,-1900,-27.08,-2173,-2448,-21.85,-99.3,-51.68,-35.51,-35.74,-34.46,-33.49
"2014-01-13 19:48:23.6",424,-457.6,-909,-11.94,-1490,-1900,-27.08,-2183,-2455,-22.04,-99.3,-52,-36.07,-37.12,-35.63,-34.21
"2014-01-13 19:48:23.7",425,-457.4,-908,-11.94,-1490,-1900,-27.08,-2192,-2462,-22.24,-99.4,-52.3,-36.62,-38.48,-36.79,-34.95
"2014-01-13 19:48:23.8",426,-457.6,-909,-11.94,-1490,-1900,-27.08,-2202,-2469,-22.43,-99.5,-52.58,-37.16,-39.81,-37.94,-35.72
"2014-01-13 19:48:23.9",427,-457.6,-909,-11.94,-1490,-1900,-27.08,-2212,-2476,-22.63,-99.7,-52.86,-37.67,-41.11,-39.08,-36.49
"2014-01-13 19:48:24",428,-457.4,-909,-11.94,-1490,-1900,-27.08,-2221,-2483,-22.82,-99.8,-53.12,-38.19,-42.39,-40.21,-37.28
"2014-01-13 19:48:24.1",429,-457.8,-909,-11.94,-1490,-1900,-27.08,-2231,-2490,-23.01,-100,-53.37,-38.68,-43.66,-41.34,-38.08
"2014-01-13 19:48:24.2",430,-457.8,-909,-11.94,-1490,-1900,-27.08,-2240,-2497,-23.2,-100.2,-53.61,-39.16,-44.9,-42.46,-38.9
"2014-01-13 19:48:24.3",431,-457.8,-909,-11.94,-1490,-1900,-27.08,-2250,-2504,-23.38,-100.4,-53.84,-39.63,-46.13,-43.57,-39.73
"2014-01-13 19:48:24.4",432,-457.9,-909,-11.94,-1490,-1900,-27.08,-2259,-2511,-23.56,-100.6,-54.06,-40.09,-47.33,-44.68,-40.57
"2014-01-13 19:48:24.5",433,-458.1,-909,-11.94,-1490,-1900,-27.08,-2268,-2518,-23.74,-100.8,-54.28,-40.53,-48.51,-45.77,-41.43
"2014-01-13 19:48:24.6",434,-457.9,-909,-11.94,-1490,-1900,-27.08,-2276,-2524,-23.92,-101.1,-54.49,-40.96,-49.68,-46.85,-42.28
"2014-01-13 19:48:24.7",435,-457.9,-909,-11.94,-1490,-1900,-27.08,-2285,-2531,-24.09,-101.3,-54.69,-41.38,-50.83,-47.92,-43.14
"2014-01-13 19:48:24.8",436,-457.9,-909,-11.94,-1490,-1900,-27.08,-2294,-2537,-24.27,-101.5,-54.9,-41.79,-51.97,-48.99,-44.02
"2014-01-13 19:48:24.9",437,-457.8,-909,-11.94,-1490,-1900,-27.08,-2302,-2544,-24.43,-101.7,-55.09,-42.19,-53.08,-50.04,-44.9
"2014-01-13 19:48:25",438,-457.6,-909,-11.94,-1490,-1900,-27.08,-2311,-2550,-24.6,-101.9,-55.27,-42.57,-54.19,-51.08,-45.78
"2014-01-13 19:48:25.1",439,-457.6,-909,-11.94,-1490,-1900,-27.08,-2319,-2557,-23.66,-54.22,4.512,-42.55,-54.85,-51.77,-46.56
"2014-01-13 19:48:25.2",440,-457.4,-909,-11.94,-1489,-1900,-27.08,-2268,-2522,-22.76,-81,0.672,1.931,-45.55,-50.76,-46.79
"2014-01-13 19:48:25.3",441,-457.6,-909,-11.94,-1489,-1900,-27.08,-2220,-2489,-22,-95.5,-2.629,-0.644,18.02,-0.669,-41.17
"2014-01-13 19:48:25.4",442,-457.4,-908,-11.94,-1489,-1900,-27.08,-2180,-2461,-21.34,-103.4,-5.656,-3.018,16.97,-1.378,-37.34
"2014-01-13 19:48:25.5",443,-457.4,-909,-11.94,-1489,-1900,-27.08,-2145,-2438,-20.78,-107,-8.81,-5.261,15.8,-2.135,-36.79
"2014-01-13 19:48:25.6",444,-457.6,-909,-11.94,-1489,-1900,-27.08,-2117,-2418,-20.3,-108,-12.04,-7.401,14.49,-2.945,-31.24
"2014-01-13 19:48:25.7",445,-457.6,-909,-11.94,-1489,-1900,-27.08,-2094,-2402,-19.91,-107.6,-15.25,-9.42,13,-3.808,-29.93
"2014-01-13 19:48:25.8",446,-457.6,-909,-11.94,-1489,-1900,-27.08,-2074,-2389,-19.59,-106.7,-18.38,-11.29,11.35,-4.707,-28.93
"2014-01-13 19:48:25.9",447,-457.4,-908,-11.94,-1489,-1900,-27.08,-2059,-2378,-19.33,-105.6,-21.4,-13.03,9.55,-5.649,-28.16
"2014-01-13 19:48:26",448,-457.8,-909,-11.94,-1489,-1900,-27.08,-2047,-2369,-19.13,-104.5,-24.29,-14.6,7.639,-6.631,-27.56
"2014-01-13 19:48:26.1",449,-457.6,-909,-11.94,-1489,-1900,-27.08,-2037,-2362,-18.98,-103.5,-27.03,-16.04,5.644,-7.639,-27.09
"2014-01-13 19:48:26.2",450,-457.6,-909,-11.94,-1489,-1900,-27.08,-2031,-2358,-18.88,-102.6,-29.59,-17.48,3.588,-8.68,-26.72
"2014-01-13 19:48:26.3",451,-457.8,-909,-11.94,-1489,-1900,-27.08,-2027,-2354,-18.81,-101.9,-31.95,-18.91,1.488,-9.75,-26.42
"2014-01-13 19:48:26.4",452,-457.8,-909,-11.94,-1490,-1900,-27.08,-2024,-2352,-18.79,-101.3,-34.12,-20.3,-0.625,-10.84,-26.21
"2014-01-13 19:48:26.5",453,-457.8,-909,-11.94,-1490,-1900,-27.08,-2024,-2351,-18.79,-100.8,-36.07,-21.55,-2.739,-11.95,-26.06
"2014-01-13 19:48:26.6",454,-457.8,-909,-11.94,-1490,-1900,-27.08,-2025,-2352,-18.83,-100.5,-37.81,-22.58,-4.821,-13.08,-25.99
"2014-01-13 19:48:26.7",455,-457.6,-909,-11.94,-1490,-1900,-27.08,-2028,-2353,-18.9,-100.1,-39.38,-23.49,-6.877,-14.23,-25.98
"2014-01-13 19:48:26.8",456,-457.8,-909,-11.94,-1489,-1900,-27.08,-2032,-2355,-18.99,-99.9,-40.78,-24.34,-8.88,-15.37,-26.03
"2014-01-13 19:48:26.9",457,-457.6,-909,-11.94,-1490,-1900,-27.08,-2037,-2357,-19.09,-99.7,-42.04,-25.17,-10.85,-16.55,-26.15
"2014-01-13 19:48:27",458,-457.4,-908,-11.94,-1490,-1900,-27.08,-2043,-2361,-19.22,-99.5,-43.16,-25.96,-12.76,-17.72,-26.33
"2014-01-13 19:48:27.1",459,-457.8,-909,-11.94,-1490,-1900,-27.08,-2049,-2364,-19.36,-99.4,-44.2,-26.75,-14.63,-18.91,-26.56
"2014-01-13 19:48:27.2",460,-457.6,-909,-11.94,-1490,-1900,-27.08,-2056,-2369,-19.51,-99.3,-45.13,-27.51,-16.47,-20.09,-26.83
"2014-01-13 19:48:27.3",461,-457.6,-908,-11.94,-1490,-1900,-27.08,-2064,-2374,-19.67,-99.2,-45.95,-28.25,-18.25,-21.28,-27.17
"2014-01-13 19:48:27.4",462,-457.8,-909,-11.94,-1489,-1900,-27.08,-2073,-2379,-19.84,-99.1,-46.71,-28.98,-20,-22.48,-27.54
"2014-01-13 19:48:27.5",463,-457.6,-909,-11.94,-1489,-1900,-27.08,-2081,-2385,-20.01,-99.1,-47.42,-29.68,-21.71,-23.67,-27.96
"2014-01-13 19:48:27.6",464,-457.8,-909,-11.94,-1489,-1900,-27.08,-2090,-2391,-20.2,-99,-48.06,-30.38,-23.37,-24.87,-28.42
"2014-01-13 19:48:27.7",465,-457.8,-909,-11.94,-1489,-1900,-27.08,-2100,-2397,-20.38,-99,-48.63,-31.06,-25,-26.06,-28.91
"2014-01-13 19:48:27.8",466,-457.9,-909,-11.94,-1490,-1900,-27.08,-2109,-2403,-20.58,-99,-49.17,-31.73,-26.6,-27.26,-29.44
"2014-01-13 19:48:27.9",467,-457.9,-909,-11.94,-1490,-1900,-27.08,-2119,-2410,-20.77,-99,-49.66,-32.36,-28.16,-28.46,-30
"2014-01-13 19:48:28",468,-457.9,-909,-11.94,-1489,-1900,-27.08,-2129,-2416,-20.97,-99,-50.1,-33,-29.69,-29.64,-30.59
"2014-01-13 19:48:28.1",469,-457.9,-909,-11.94,-1489,-1900,-27.08,-2139,-2423,-21.17,-99.1,-50.53,-33.61,-31.18,-30.83,-31.22
"2014-01-13 19:48:28.2",470,-457.9,-909,-11.94,-1489,-1900,-27.08,-2148,-2430,-21.37,-99.1,-50.92,-34.21,-32.65,-32.01,-31.87
"2014-01-13 19:48:28.3",471,-457.9,-909,-11.94,-1489,-1900,-27.08,-2159,-2437,-21.57,-99.1,-51.29,-34.81,-34.08,-33.18,-32.55
"2014-01-13 19:48:28.4",472,-457.9,-909,-11.94,-1489,-1900,-27.08,-2169,-2444,-21.77,-99.2,-51.63,-35.39,-35.49,-34.35,-33.25
"2014-01-13 19:48:28.5",473,-457.9,-909,-11.94,-1489,-1900,-27.08,-2178,-2451,-21.97,-99.3,-51.96,-35.94,-36.87,-35.51,-33.97
"2014-01-13 19:48:28.6",474,-457.9,-909,-11.94,-1489,-1900,-27.08,-2189,-2459,-22.17,-99.4,-52.26,-36.5,-38.22,-36.66,-34.71
"2014-01-13 19:48:28.7",475,-458.1,-909,-11.94,-1489,-1900,-27.08,-2198,-2466,-22.36,-99.5,-52.55,-37.02,-39.55,-37.81,-35.47
"2014-01-13 19:48:28.8",476,-458.3,-909,-11.94,-1489,-1900,-27.08,-2208,-2473,-22.56,-99.6,-52.82,-37.54,-40.86,-38.95,-36.24
